user_lang,user_description,hashtags,user_time_zone_placename,user_friends_count,user_utc_offset,id,sentiment,user_screen_name,user_location,user_favourites_count,user_verified,content,score,tweet_favorite_count,user_name,tweet_retweet_count,user_followers_count,user_time_zone_coordinates,user_mentions,trackback_author_url,short_file_name,user_location_coordinates,file_counter,tweet_geo,firstpost_date,user_listed_count,url,tweet_retweeted,user_geo_enabled,user_time_zone,tweet_favorited,user_location_placename,trackback_author_nick,tweet_place,trackback_permalink,tweet_coordinates,tweet_in_reply_to_screen_name,user_statuses_count,tweet_timestamp
en,#cancer,blood~bloodcancer~leukemia~leukemiasucks~ALL~unmc~baldisbeautiful~prednisone~ch,"Nenjiang River, China",32,None,459022699889954817,0,FightCancerYes,,0,False,At http://t.co/M20rnB9SLq -- Weekly blood work #blood #bloodcancer #leukemia #leukemiasucks #ALL #unmc #baldisbeautiful #prednisone #ch...,6.687789,1,Fight Cancer Yes,0,584,"(48.2575848, 124.7792302)",,http://twitter.com/fightcanceryes,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,21,http://twitter.com/fightcanceryes/status/459022699889954817,False,False,None,False,,fightcanceryes,None,http://twitter.com/FightCancerYes/status/459022699889954817,None,None,82079,1398225600.0
en,Light The Night is a twilight walk that raises money & awareness for The Leukemia & Lymphoma Society of Canada. Tweets from/about Vancouver & Victoria events.,hope~curecancer~bloodcancer~somedayistoday~LTN~LightTheNight,United States,1753,-25200,459107092490891264,0,LightTheNightBC,BC,58,False,Register today at http://t.co/RdptpNyysV #hope #curecancer #bloodcancer #somedayistoday #LTN #LightTheNight,7.4162354,1,LLSC ,1,774,"(37.09024, -95.712891)",,http://twitter.com/lightthenightbc,Jan to May\Blood\Tweets_BloodCancer.csv,"(53.7266683, -127.6476206)",2,None,04/23/14,10,http://twitter.com/lightthenightbc/status/459107092490891264,False,False,Pacific Time (US & Canada),False,"British Columbia, Canada",lightthenightbc,None,http://twitter.com/LightTheNightBC/status/459107092490891264,None,None,2512,1398225600.0
en,Owner of @relevebyallyn { #UnlockInspiration } + | Blogger | Model | Entrepreneur | Philanthropist | Founder of @LaNuitNoireBall,US~bloodcancer~CureCancer~RedShoeGala,"Time Lab, Rochester, NY 14607, USA",1663,-10800,459320688441315329,2,allyn_lewis,,89820,False,One person in the #US is diagnosed w/ #bloodcancer every 4 mins. Help us #CureCancer at the #RedShoeGala for @LLSWPA! http://t.co/YvVKvmLZpV,8.065162,0,Allyn Lewis,1,5163,"(43.1527442, -77.60134339999999)",LLSWPA,http://twitter.com/allyn_lewis,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,107,http://twitter.com/allyn_lewis/status/459320688441315329,False,True,Atlantic Time (Canada),False,,allyn_lewis,None,http://twitter.com/allyn_lewis/status/459320688441315329,None,None,18651,1398312000.0
en,Public Relations with Style by @CharissaLauren. #PrettyLiving,US~bloodcancer~CureCancer~RedShoeGala,"Nenjiang River, China",3033,None,459320689179492353,2,PrettyLivingPR,"Pittsburgh, PA",7889,False,One person in the #US is diagnosed w/ #bloodcancer every 4 mins. Help us #CureCancer at the #RedShoeGala for @LLSWPA! http://t.co/XGmRMcJazq,7.3164015,0,Pretty Living PR,0,3164,"(48.2575848, 124.7792302)",LLSWPA,http://twitter.com/prettylivingpr,Jan to May\Blood\Tweets_BloodCancer.csv,"(40.44062479999999, -79.9958864)",2,None,04/24/14,82,http://twitter.com/prettylivingpr/status/459320689179492353,False,True,None,False,"Pittsburgh, PA, USA",prettylivingpr,None,http://twitter.com/PrettyLivingPR/status/459320689179492353,None,None,21402,1398312000.0
en,"Independent fashion label specializing in fresh, tailored looks, from the resort to the red carpet",US~bloodcancer~CureCancer~RedShoeGala,United States,757,-14400,459320689225658368,2,TidalCool,"Cleveland, OH",2685,False,One person in the #US is diagnosed w/ #bloodcancer every 4 mins. Help us #CureCancer at the #RedShoeGala for @LLSWPA! http://t.co/BF2GQb9bcf,7.251797,0,Tidal Cool,0,516,"(37.09024, -95.712891)",LLSWPA,http://twitter.com/tidalcool,Jan to May\Blood\Tweets_BloodCancer.csv,"(41.49932, -81.6943605)",2,None,04/24/14,12,http://twitter.com/tidalcool/status/459320689225658368,False,False,Eastern Time (US & Canada),False,"Cleveland, OH, USA",tidalcool,None,http://twitter.com/TidalCool/status/459320689225658368,None,None,2359,1398312000.0
en,"Oncologist, palliative care physician, MD Anderson Cancer Ctr. Tweets are my own: #hpm #meded #Patientexperience #HCLDR #HealthEquity #CardioOnc #hcsm #bcsm",bloodcancer~hpm,"Time Lab, Rochester, NY 14607, USA",7407,-18000,459322565421711360,0,fischmd,Houston,950,False,"MT @JAMAInternalMed: Use of chemo in the last 14d of life, solid tumor vs. #bloodcancer http://t.co/yaXK5VhwX4  http://t.co/cW4KDrg73j #hpm",12.276048,4,Michael Fisch,4,9104,"(43.1527442, -77.60134339999999)",JAMAInternalMed,http://twitter.com/fischmd,Jan to May\Blood\Tweets_BloodCancer.csv,"(29.7601927, -95.36938959999999)",2,None,04/24/14,340,http://twitter.com/fischmd/status/459322565421711360,False,False,Central Time (US & Canada),False,"Houston, TX, USA",fischmd,None,http://twitter.com/fischmd/status/459322565421711360,None,None,7421,1398312000.0
en,"palliative care physician, mum, internet addict. Interested in learning about SM in medicine. Communication, decision making, symptom Mx, end of life care",bloodcancer~hpm,"Nenjiang River, China",810,None,459322901309562881,0,sonialf,Melbourne,1401,False,"RT @fischmd: MT @JAMAInternalMed: Use of chemo in the last 14d of life, solid tumor vs. #bloodcancer http://t.co/yaXK5VhwX4  http://t.co/cW…",7.1850224,0,Sonia Fullerton,4,491,"(48.2575848, 124.7792302)",fischmd~JAMAInternalMed,http://twitter.com/sonialf,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,15,http://twitter.com/sonialf/status/459322901309562881,False,False,None,False,,sonialf,None,http://twitter.com/sonialf/status/459322901309562881,None,None,2932,1398312000.0
en,"Oncologist & palliative care physician, UW Carbone Cancer Center.
Director, Pain & Policy Studies Group.
Improving global pain relief through balanced access",bloodcancer~hpm,,1354,None,459325520564350976,0,jfclearywisc,"Madison, WI, USA",501,False,"RT @fischmd: MT @JAMAInternalMed: Use of chemo in the last 14d of life, solid tumor vs. #bloodcancer http://t.co/yaXK5VhwX4  http://t.co/cW…",10.363574,0,jim cleary,4,3016,,fischmd~JAMAInternalMed,http://twitter.com/jfclearywisc,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,159,http://twitter.com/jfclearywisc/status/459325520564350976,False,False,None,False,,jfclearywisc,None,http://twitter.com/jfclearywisc/status/459325520564350976,None,None,14315,1398312000.0
en,"Win without boasting, lose without excuse",bloodcancer~hpm,,224,None,459341033231228929,0,FLescas,"New Albany, Ohio",233,False,"RT @fischmd: MT @JAMAInternalMed: Use of chemo in the last 14d of life, solid tumor vs. #bloodcancer http://t.co/yaXK5VhwX4  http://t.co/cW…",7.1850224,0,FrankLescas,4,56,,fischmd~JAMAInternalMed,http://twitter.com/flescas,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,0,http://twitter.com/flescas/status/459341033231228929,False,False,None,False,,flescas,None,http://twitter.com/FLescas/status/459341033231228929,None,None,1025,1398312000.0
en,Owner of @relevebyallyn { #UnlockInspiration } + | Blogger | Model | Entrepreneur | Philanthropist | Founder of @LaNuitNoireBall,NewPost~bloodcancer~palliativecare~StrengthAndStyle,,1663,-10800,459391618312048640,0,allyn_lewis,,89820,False,"#NewPost -&gt; Dr. @tomleblancMD chats #bloodcancer, #palliativecare &amp; current research [cc: @LLSusa] http://t.co/uhjjlsbROh #StrengthAndStyle",7.8688197,1,Allyn Lewis,0,5163,,tomleblancMD~LLSusa,http://twitter.com/allyn_lewis,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,107,http://twitter.com/allyn_lewis/status/459391618312048640,False,True,Atlantic Time (Canada),False,,allyn_lewis,None,http://twitter.com/allyn_lewis/status/459391618312048640,None,None,18651,1398312000.0
en,"Duke oncologist and palliative care physician, blood cancer specialist. Working to improve QOL and access to palliative care in hematologic malignancies",bloodcancer~palliativecare,"Nenjiang River, China",349,None,459393435645259777,0,tomleblancMD,"Durham, NC",18,False,"RT @allyn_lewis: Dr @tomleblancMD chats #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v @dukemedicine @dukecancer",8.539542,1,Thomas W. LeBlanc,1,781,"(48.2575848, 124.7792302)",allyn_lewis~tomleblancMD~dukemedicine~DukeCancer,http://twitter.com/tomleblancmd,Jan to May\Blood\Tweets_BloodCancer.csv,"(35.9940329, -78.898619)",2,None,04/24/14,47,http://twitter.com/tomleblancmd/status/459393435645259777,False,False,None,False,"Durham, NC, USA",tomleblancmd,None,http://twitter.com/tomleblancMD/status/459393435645259777,None,None,966,1398312000.0
en,Owner of @relevebyallyn { #UnlockInspiration } + | Blogger | Model | Entrepreneur | Philanthropist | Founder of @LaNuitNoireBall,bloodcancer~palliativecare,"Time Lab, Rochester, NY 14607, USA",1663,-10800,459393623155814400,0,allyn_lewis,,89820,False,"RT @tomleblancMD: RT @allyn_lewis: Dr @tomleblancMD chats #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v @dukemedi…",6.6581044,0,Allyn Lewis,1,5163,"(43.1527442, -77.60134339999999)",tomleblancMD~allyn_lewis~tomleblancMD~dukemedicine~DukeCancer,http://twitter.com/allyn_lewis,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,107,http://twitter.com/allyn_lewis/status/459393623155814400,False,True,Atlantic Time (Canada),False,,allyn_lewis,None,http://twitter.com/allyn_lewis/status/459393623155814400,None,None,18651,1398312000.0
en,"Duke oncologist and palliative care physician, blood cancer specialist. Working to improve QOL and access to palliative care in hematologic malignancies",bloodcancer~palliativecare,"Nenjiang River, China",349,None,459393650364260352,0,tomleblancMD,"Durham, NC",18,False,"RT @allyn_lewis: Dr @tomleblancMD chats #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v @duke_medicine @DukeMarines",7.8521166,1,Thomas W. LeBlanc,1,781,"(48.2575848, 124.7792302)",allyn_lewis~tomleblancMD~Duke_Medicine~DukeMarines,http://twitter.com/tomleblancmd,Jan to May\Blood\Tweets_BloodCancer.csv,"(35.9940329, -78.898619)",2,None,04/24/14,47,http://twitter.com/tomleblancmd/status/459393650364260352,False,False,None,False,"Durham, NC, USA",tomleblancmd,None,http://twitter.com/tomleblancMD/status/459393650364260352,None,None,966,1398312000.0
en,"Duke oncologist and palliative care physician, blood cancer specialist. Working to improve QOL and access to palliative care in hematologic malignancies",bloodcancer~palliativecare~hpm~leukemia~pallonc,"Nenjiang River, China",349,None,459393861018976256,0,tomleblancMD,"Durham, NC",18,False,"RT @allyn_lewis: Dr @tomleblancMD chats #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v #hpm #leukemia #pallonc",8.350839,1,Thomas W. LeBlanc,1,781,"(48.2575848, 124.7792302)",allyn_lewis~tomleblancMD,http://twitter.com/tomleblancmd,Jan to May\Blood\Tweets_BloodCancer.csv,"(35.9940329, -78.898619)",2,None,04/24/14,47,http://twitter.com/tomleblancmd/status/459393861018976256,False,False,None,False,"Durham, NC, USA",tomleblancmd,None,http://twitter.com/tomleblancMD/status/459393861018976256,None,None,966,1398312000.0
en,,bloodcancer~LightTheNight,"Nenjiang River, China",161,None,459394292671201281,3,geminidream523,,5,False,"RT @EdmontonLight: Reality On Sept.28th, @yeg walks in support of #bloodcancer  for survivors, supporters &amp; in memory of #LightTheNight htt…",7.07797,0,Sharla ,2,90,"(48.2575848, 124.7792302)",EdmontonLight~yeg,http://twitter.com/geminidream523,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,0,http://twitter.com/geminidream523/status/459394292671201281,False,True,None,False,,geminidream523,None,http://twitter.com/geminidream523/status/459394292671201281,None,None,692,1398312000.0
en,,Fight~bloodcancer,"Nenjiang River, China",161,None,459394421453099009,0,geminidream523,,5,False,RT @HEADstrongFnd: Get involved with the @HEADstrongFnd #Fight vs. #bloodcancer http://t.co/DjvfQniMDa,7.8362694,0,Sharla ,4,90,"(48.2575848, 124.7792302)",HEADstrongFnd~HEADstrongFnd,http://twitter.com/geminidream523,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,0,http://twitter.com/geminidream523/status/459394421453099009,False,True,None,False,,geminidream523,None,http://twitter.com/geminidream523/status/459394421453099009,None,None,692,1398312000.0
en,Owner of @relevebyallyn { #UnlockInspiration } + | Blogger | Model | Entrepreneur | Philanthropist | Founder of @LaNuitNoireBall,bloodcancer~palliativecare,"Time Lab, Rochester, NY 14607, USA",1663,-10800,459395023910756353,0,allyn_lewis,,89820,False,"RT @tomleblancMD: RT @allyn_lewis: Dr @tomleblancMD chats #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v @duke_med…",6.79936,0,Allyn Lewis,1,5163,"(43.1527442, -77.60134339999999)",tomleblancMD~allyn_lewis~tomleblancMD~Duke_Medicine~DukeMarines,http://twitter.com/allyn_lewis,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,107,http://twitter.com/allyn_lewis/status/459395023910756353,False,True,Atlantic Time (Canada),False,,allyn_lewis,None,http://twitter.com/allyn_lewis/status/459395023910756353,None,None,18651,1398312000.0
en,Owner of @relevebyallyn { #UnlockInspiration } + | Blogger | Model | Entrepreneur | Philanthropist | Founder of @LaNuitNoireBall,bloodcancer~palliativecare~hpm~leukemia~pallonc,"Time Lab, Rochester, NY 14607, USA",1663,-10800,459395035801608192,0,allyn_lewis,,89820,False,"RT @tomleblancMD: RT @allyn_lewis: Dr @tomleblancMD chats #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v #hpm #leu…",6.6581044,0,Allyn Lewis,1,5163,"(43.1527442, -77.60134339999999)",tomleblancMD~allyn_lewis~tomleblancMD,http://twitter.com/allyn_lewis,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,107,http://twitter.com/allyn_lewis/status/459395035801608192,False,True,Atlantic Time (Canada),False,,allyn_lewis,None,http://twitter.com/allyn_lewis/status/459395035801608192,None,None,18651,1398312000.0
en,"Duke oncologist and palliative care physician, blood cancer specialist. Working to improve QOL and access to palliative care in hematologic malignancies",bloodcancer~palliativecare~hpm,"Nenjiang River, China",349,None,459405461587243009,0,tomleblancMD,"Durham, NC",18,False,"RT @allyn_lewis: Dr @tomleblancMD chats on #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v #hpm @AAHPM",8.377551,1,Thomas W. LeBlanc,2,781,"(48.2575848, 124.7792302)",allyn_lewis~tomleblancMD~AAHPM,http://twitter.com/tomleblancmd,Jan to May\Blood\Tweets_BloodCancer.csv,"(35.9940329, -78.898619)",2,None,04/24/14,47,http://twitter.com/tomleblancmd/status/459405461587243009,False,False,None,False,"Durham, NC, USA",tomleblancmd,None,http://twitter.com/tomleblancMD/status/459405461587243009,None,None,966,1398312000.0
en,Owner of @relevebyallyn { #UnlockInspiration } + | Blogger | Model | Entrepreneur | Philanthropist | Founder of @LaNuitNoireBall,bloodcancer~palliativecare~hpm,"Time Lab, Rochester, NY 14607, USA",1663,-10800,459405879918755840,0,allyn_lewis,,89820,False,"RT @tomleblancMD: RT @allyn_lewis: Dr @tomleblancMD chats on #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v #hpm @…",6.8994765,0,Allyn Lewis,2,5163,"(43.1527442, -77.60134339999999)",tomleblancMD~allyn_lewis~tomleblancMD~AAHPM,http://twitter.com/allyn_lewis,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,107,http://twitter.com/allyn_lewis/status/459405879918755840,False,True,Atlantic Time (Canada),False,,allyn_lewis,None,http://twitter.com/allyn_lewis/status/459405879918755840,None,None,18651,1398312000.0
en,"Marketing & Membership Manager @AAHPM. Grad Student. Future Bakery Owner. I love going to concerts, reading, and laughing. TAMO",bloodcancer~palliativecare~hpm,,206,-18000,459407147148013569,0,JenLBose,"Pleasant Prairie, WI",17,False,"RT @tomleblancMD: RT @allyn_lewis: Dr @tomleblancMD chats on #bloodcancer, #palliativecare &amp; current research http://t.co/VkzUcCTU2v #hpm @…",6.8994765,0,Jennifer Bose,2,234,,tomleblancMD~allyn_lewis~tomleblancMD~AAHPM,http://twitter.com/jenlbose,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,10,http://twitter.com/jenlbose/status/459407147148013569,False,False,Central Time (US & Canada),False,,jenlbose,None,http://twitter.com/JenLBose/status/459407147148013569,None,None,1604,1398312000.0
en,#cancer,NewPost~bloodcancer~palliativecare,,32,None,459410148281573376,0,FightCancerYes,,0,False,"At http://t.co/M20rnB9SLq -- #NewPost -&gt; Dr. Thomas LeBlanc chats #bloodcancer, #palliativecare &amp; current res... http://t.co/xIikVWTZrk",7.857169,1,Fight Cancer Yes,1,584,,,http://twitter.com/fightcanceryes,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/24/14,21,http://twitter.com/fightcanceryes/status/459410148281573376,False,False,None,False,,fightcanceryes,None,http://twitter.com/FightCancerYes/status/459410148281573376,None,None,82079,1398312000.0
en,We do #PublicRelations #MediaRelations #SocialRelations. Connect & create buzz. #Lifestyle #Hospitality #Food #Banking #StartUps led by @JennyKincaid,TeamCocktail~bloodcancer,,1628,-18000,459462714528501761,1,SocialWrx,"Kansas City, MO",253,False,@teamcocktail supporting @ThePerkKC at @JohnnysTaverns - #TeamCocktail is raising $$ for @LLS_MidAmerica #bloodcancer http://t.co/4AJOaKfzln,12.367647,1,SocialWrxPR,5,787,,teamcocktail~ThePerkKC~JohnnysTaverns~LLS_MidAmerica,http://twitter.com/socialwrx,Jan to May\Blood\Tweets_BloodCancer.csv,,2,"{u'type': u'Point', u'coordinates': [38.95693115, -94.68912209]}",04/24/14,15,http://twitter.com/socialwrx/status/459462714528501761,False,True,Central Time (US & Canada),False,,socialwrx,"{u'country_code': u'US', u'url': u'https://api.twitter.com/1.1/geo/id/ef975175b1003544.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-94.742494, 38.830694], [-94.612069, 38.830694], [-94.612069, 39.044068], [-94.742494, 39.044068]]]}, u'contained_within': [], u'full_name': u'Overland Park, KS', u'attributes': {}, u'id': u'ef975175b1003544', u'name': u'Overland Park'}",http://twitter.com/SocialWrx/status/459462714528501761,"{u'type': u'Point', u'coordinates': [-94.68912209, 38.95693115]}",teamcocktail,1980,1398312000.0
