hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
Hemochat~bleedingdisorders,481855300954509312,False,None,RT @NHF_Hemophilia: Q4: What is your or your children's favorite experience at camp? #Hemochat #bleedingdisorders,1764,7.2732806,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481855300954509312,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481855300954509312
Hemochat~bleedingdisorders,481857015996620800,False,None,Q5: How far do you have to travel to get to your children's camp? #Hemochat #bleedingdisorders,2773,11.506263,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481857015996620800,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481857015996620800
hemophilia~Hemochat~bleedingdisorders,481857403454246912,False,None,"Proud #hemophilia mom of her son learning to infuse and alphabet belch at camp:  http://t.co/3DeEHGgY9z #Hemochat, #bleedingdisorders",1764,7.464341,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481857403454246912,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481857403454246912
Hemochat~bleedingdisorders,481857420978053120,False,None,RT @NHF_Hemophilia: Q5: How far do you have to travel to get to your children's camp? #Hemochat #bleedingdisorders,1764,7.354604,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481857420978053120,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481857420978053120
Hemochat~bleedingdisorders,481859318384300032,False,None,Thank you to @hemophiliafed for partnering with us again on our chat. #Hemochat #bleedingdisorders,2773,11.521838,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481859318384300032,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481859318384300032
Hemochat~bleedingdisorders,481859395639201792,False,None,RT @NHF_Hemophilia: Thank you to @hemophiliafed for partnering with us again on our chat. #Hemochat #bleedingdisorders,1764,7.352094,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia~hemophiliafed,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481859395639201792,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481859395639201792
haemophilia~hemophilia~bleedingdisorders,481869555153653761,False,None,Diagnostic and therapeutic status of haemophilia in Latin America  #haemophilia #hemophilia #bleedingdisorders http://t.co/UAGxcQdaic,141,7.4680533,London,0,6,False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,http://twitter.com/sixvibe,False,None,en,4,06/25/14,http://twitter.com/sixvibe/status/481869555153653761,Casablanca,None,sixvibe,http://twitter.com/Sixvibe/status/481869555153653761
haemophilia~hemophilia~bleedingdisorders,481869555464036352,False,None,Diagnostic and therapeutic status of haemophilia in Latin America  #haemophilia #hemophilia #bleedingdisorders http://t.co/YLcM81tU3i,39,7.4893346,London,0,1,False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,http://twitter.com/haemjournal,False,None,en,0,06/25/14,http://twitter.com/haemjournal/status/481869555464036352,None,None,haemjournal,http://twitter.com/haemjournal/status/481869555464036352
haemophilia~hemophilia~bleedingdisorders,481869555493388289,False,None,Diagnostic and therapeutic status of haemophilia in Latin America  #haemophilia #hemophilia #bleedingdisorders http://t.co/EbUOaX4PcH,37,7.4179354,London,0,1,False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,http://twitter.com/haemnet,False,None,en,0,06/25/14,http://twitter.com/haemnet/status/481869555493388289,None,None,haemnet,http://twitter.com/haemnet/status/481869555493388289
hemophilia~bleedingdisorders,481869714076229632,False,None,Educational Dinner July 17th in Roanoke VA #hemophilia #bleedingdisorders http://t.co/Xp0siOXn6l,546,7.8358235,Virginia,0,20,False,-14400,"Dedicated to serving the needs of the bleeding disorder community through education, advocacy and the support of research to find a cure",,http://twitter.com/vahemophilia,False,None,en,33,06/25/14,http://twitter.com/vahemophilia/status/481869714076229632,Eastern Time (US & Canada),None,vahemophilia,http://twitter.com/VAHemophilia/status/481869714076229632
Hemochat~bleedingdisorders,481904971139792896,False,None,Our June 25th #Hemochat about camp is now on Storify! Read it here: http://t.co/unVLxgUKzk @hemophiliafed  #bleedingdisorders,2773,10.703107,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481904971139792896,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481904971139792896
bleedingdisorders~Awareness,482161025559851008,False,None,@SJestrab You remember that one time you were on the @TODAYshow?  Good times. #bleedingdisorders #Awareness,195,7.5291214,Denver,0,3,False,-21600,"Executive Director for @cohemo, proud Regis University graduate, healthcare advocate and Bronco fan. Sucker for school supplies.",SJestrab~TODAYshow,http://twitter.com/boardo87,True,None,en,619,06/26/14,http://twitter.com/boardo87/status/482161025559851008,Mountain Time (US & Canada),None,boardo87,http://twitter.com/boardo87/status/482161025559851008
bleedingdisorders,482198981939056641,False,None,"What's been happening in June, 2014? What's coming up in July and August? Find out here! #bleedingdisorders http://t.co/0mY6vwaHRT",586,10.625443,Colorado,0,26,False,-21600,"NHF Colorado is dedicated to preventing the complications of bleeding  disorders thru education, advocacy & research.",,http://twitter.com/cohemo,False,None,en,227,06/26/14,http://twitter.com/cohemo/status/482198981939056641,Mountain Time (US & Canada),None,cohemo,http://twitter.com/cohemo/status/482198981939056641
hemophilia~bleedingdisorders,482200891362000896,False,None,"""I left HFA's Hill Day inspired that I can make a difference"" -Maria, Policy Intern http://t.co/5Pzpo6rvlN #hemophilia #bleedingdisorders",1764,7.4931703,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/26/14,http://twitter.com/hemophiliafed/status/482200891362000896,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/482200891362000896
bleedingdisorders~ovariancysts,482305562202238976,False,None,Women with #bleedingdisorders need to know if they’re susceptible to #ovariancysts and how to manage them. http://t.co/2I86UVgPKb,2773,12.979912,New York City,7,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/26/14,http://twitter.com/nhf_hemophilia/status/482305562202238976,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/482305562202238976
bleedingdisorders~ovariancysts,482336934053027840,False,None,RT @NHF_Hemophilia: Women with #bleedingdisorders need to know if they’re susceptible to #ovariancysts and how to manage them. http://t.co/…,183,7.625828,Washington,7,11,False,-25200,Hi! I'm a SAHM of 2 busy boys. The little one has severe hemophilia A w/ a port. I am also the VP of the board for the Bleeding Disorder Foundation of WA.,NHF_Hemophilia,http://twitter.com/hemomom,False,None,en,82,06/27/14,http://twitter.com/hemomom/status/482336934053027840,Pacific Time (US & Canada),None,hemomom,http://twitter.com/HemoMom/status/482336934053027840
bleedingdisorders~ovariancysts,482345354688344064,False,None,RT @NHF_Hemophilia: Women with #bleedingdisorders need to know if they’re susceptible to #ovariancysts and how to manage them. http://t.co/…,397,7.625828,United States,7,0,False,-25200,"Welcome to C.J. Wilson's Children's Charities official Acct. CJWCC focuses on inspiring children, teens and young adults to be involved in charity.",NHF_Hemophilia,http://twitter.com/cjwcc,False,None,en,41,06/27/14,http://twitter.com/cjwcc/status/482345354688344064,Pacific Time (US & Canada),None,cjwcc,http://twitter.com/cjwcc/status/482345354688344064
bleedingdisorders~ovariancysts,482363086154637313,False,None,RT @NHF_Hemophilia: Women with #bleedingdisorders need to know if they’re susceptible to #ovariancysts and how to manage them. http://t.co/…,1887,10.821653,California,7,38,False,-25200,"The love of my life Bill Murphy Co-Developer & PR for DreamNET, see: http://t.co/G6m0Dx2Mh3. Also support @uneedpsi & Hemophiliacs of America",NHF_Hemophilia,http://twitter.com/blondeone38,True,None,en,5578,06/27/14,http://twitter.com/blondeone38/status/482363086154637313,Pacific Time (US & Canada),None,blondeone38,http://twitter.com/Blondeone38/status/482363086154637313
bleedingdisorders~hemophilia,482532012465860610,False,None,NEW safety toolkit for #bleedingdisorders #hemophilia community! Check out this one-stop-shop extensive resource! http://t.co/hJ4d1YxTnt,1764,7.3053627,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/27/14,http://twitter.com/hemophiliafed/status/482532012465860610,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/482532012465860610
bleedingdisorders~menopause,482672530159718400,False,None,"Women with #bleedingdisorders have more to keep in mind about #menopause, but symptoms are manageable: http://t.co/VSDJco3VUE",2773,11.922838,New York City,2,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/27/14,http://twitter.com/nhf_hemophilia/status/482672530159718400,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/482672530159718400
CampHemotion~hemophilia~bleedingdisorders~camp,482739818762227712,False,None,Some great photos from our 37th-annual #CampHemotion last week! #hemophilia #bleedingdisorders #camp http://t.co/sxwytZjVmr,225,7.3296103,"Emeryville, CA",0,2,False,-25200,"Hemophilia Foundation of Northern California - non-profit, volunteer-run organization serving the needs of people with hemophilia and related bleeding disorders",,http://twitter.com/hemofoundation,False,None,en,43,06/28/14,http://twitter.com/hemofoundation/status/482739818762227712,Pacific Time (US & Canada),None,hemofoundation,http://twitter.com/HemoFoundation/status/482739818762227712
bleedingdisorders,482890443802157056,False,"{u'type': u'Point', u'coordinates': [-77.03307778, 38.93275889]}",Our riders are ready to begin a 60mi bike ride in NH to raise awareness &amp; funds for the #bleedingdisorders community! http://t.co/uIAR5O61Aw,1764,11.779697,"Washington, DC",2,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,"{u'type': u'Point', u'coordinates': [38.93275889, -77.03307778]}",en,834,06/28/14,http://twitter.com/hemophiliafed/status/482890443802157056,Eastern Time (US & Canada),"{u'country_code': u'US', u'url': u'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.99511], [-77.119401, 38.99511]]]}, u'contained_within': [], u'full_name': u'Washington, DC', u'attributes': {}, u'id': u'01fbe706f872cb32', u'name': u'Washington'}",hemophiliafed,http://twitter.com/hemophiliafed/status/482890443802157056
CampBurntGun~bleedingdisorders~hemophilia,482912977948266496,False,None,Just dropped him off at #CampBurntGun #bleedingdisorders week!  I didn't cry this year! #hemophilia http://t.co/OJCSTj4PER,176,7.818665,"Fort Mill, SC",0,3,False,-14400,"2 sons severe #hemophilia A.  Dependency on factor made me a ProphyHolic.  Authentic views, Staying Informed, Living Life, Blogger",,http://twitter.com/prophyholic,False,None,en,193,06/28/14,http://twitter.com/prophyholic/status/482912977948266496,Eastern Time (US & Canada),None,prophyholic,http://twitter.com/ProphyHolic/status/482912977948266496
